yyyymmdd,from_ccy,to_ccy,fx_rate
20190505,GBP,AUD,1.8866
20190506,GBP,AUD,1.8734
20190507,GBP,AUD,1.8646
20190508,GBP,AUD,1.8611
20190509,GBP,AUD,1.8619999999999999
20190510,GBP,AUD,1.8568
20190512,GBP,AUD,1.859
20190513,GBP,AUD,1.8659
20190514,GBP,AUD,1.8585
20190515,GBP,AUD,1.854
20190516,GBP,AUD,1.8566
20190517,GBP,AUD,1.8521
20190519,GBP,AUD,1.8425
20190520,GBP,AUD,1.8423
20190521,GBP,AUD,1.8459
20190522,GBP,AUD,1.8402
20190523,GBP,AUD,1.8341
20190524,GBP,AUD,1.8353
20190526,GBP,AUD,1.8362
20190527,GBP,AUD,1.8328
20190528,GBP,AUD,1.8273
20190529,GBP,AUD,1.8253
20190530,GBP,AUD,1.8241
20190531,GBP,AUD,1.8207
20190602,GBP,AUD,1.8225
20190603,GBP,AUD,1.8151
20190604,GBP,AUD,1.8162
20190605,GBP,AUD,1.8204
20190606,GBP,AUD,1.8195
20190607,GBP,AUD,1.8194
20190609,GBP,AUD,1.8178
20190610,GBP,AUD,1.8222
20190611,GBP,AUD,1.8278
20190612,GBP,AUD,1.8313
20190613,GBP,AUD,1.8328
20190614,GBP,AUD,1.8319999999999999
20190616,GBP,AUD,1.8304
20190617,GBP,AUD,1.829
20190618,GBP,AUD,1.8261
20190619,GBP,AUD,1.8369
20190620,GBP,AUD,1.8347
20190621,GBP,AUD,1.8386
20190623,GBP,AUD,1.8374
20190624,GBP,AUD,1.83
20190625,GBP,AUD,1.8230000000000002
20190626,GBP,AUD,1.8167
20190627,GBP,AUD,1.8086
20190628,GBP,AUD,1.8078
20190630,GBP,AUD,1.8064
20190701,GBP,AUD,1.8149
20190702,GBP,AUD,1.8005
20190703,GBP,AUD,1.7888
20190704,GBP,AUD,1.7914
20190705,GBP,AUD,1.7946
20190707,GBP,AUD,1.7958
20190708,GBP,AUD,1.795
20190709,GBP,AUD,1.7994
20190710,GBP,AUD,1.7966
20190711,GBP,AUD,1.795
20190712,GBP,AUD,1.7909
20190714,GBP,AUD,1.7918
20190715,GBP,AUD,1.778
20190716,GBP,AUD,1.7693
20190717,GBP,AUD,1.7737
20190718,GBP,AUD,1.7736
20190719,GBP,AUD,1.7753
20190721,GBP,AUD,1.7741
20190722,GBP,AUD,1.7732
20190723,GBP,AUD,1.7763
20190724,GBP,AUD,1.7893
20190725,GBP,AUD,1.7921
20190726,GBP,AUD,1.7914
20190728,GBP,AUD,1.7921
20190729,GBP,AUD,1.7704
20190730,GBP,AUD,1.7682
20190731,GBP,AUD,1.7766
20190801,GBP,AUD,1.7839
20190802,GBP,AUD,1.787
20190804,GBP,AUD,1.7864
20190805,GBP,AUD,1.7975
20190806,GBP,AUD,1.8002
20190807,GBP,AUD,1.7969
20190808,GBP,AUD,1.7838
20190809,GBP,AUD,1.7730000000000001
20190811,GBP,AUD,1.7764
20190812,GBP,AUD,1.7884
20190813,GBP,AUD,1.7736
20190814,GBP,AUD,1.7874
20190815,GBP,AUD,1.7842
20190816,GBP,AUD,1.7919999999999998
20190818,GBP,AUD,1.7929
20190819,GBP,AUD,1.7927
20190820,GBP,AUD,1.7954
20190821,GBP,AUD,1.7887
20190822,GBP,AUD,1.8130000000000002
20190823,GBP,AUD,1.8144
20190825,GBP,AUD,1.8209
20190826,GBP,AUD,1.8033
20190827,GBP,AUD,1.8202
20190828,GBP,AUD,1.8138
20190829,GBP,AUD,1.8103
20190830,GBP,AUD,1.8053
20190901,GBP,AUD,1.8065
20190902,GBP,AUD,1.7965
20190903,GBP,AUD,1.7871
20190904,GBP,AUD,1.8027
20190905,GBP,AUD,1.8099
20190906,GBP,AUD,1.7945
20190908,GBP,AUD,1.7942
20190909,GBP,AUD,1.7991
20190910,GBP,AUD,1.7999
20190911,GBP,AUD,1.7962
20190912,GBP,AUD,1.7962
20190913,GBP,AUD,1.8171
20190915,GBP,AUD,1.8178
20190916,GBP,AUD,1.8107
20190917,GBP,AUD,1.8205
20190918,GBP,AUD,1.8267
20190919,GBP,AUD,1.8439
20190920,GBP,AUD,1.8444
20190922,GBP,AUD,1.8409
20190923,GBP,AUD,1.835
20190924,GBP,AUD,1.8363
20190925,GBP,AUD,1.8299
20190926,GBP,AUD,1.8269
20190927,GBP,AUD,1.8168
20190929,GBP,AUD,1.8191
20190930,GBP,AUD,1.8206
20191001,GBP,AUD,1.8349
20191002,GBP,AUD,1.8343
20161003,GBP,BRL,4.1218
20161004,GBP,BRL,4.1465
20161005,GBP,BRL,4.1063
20161006,GBP,BRL,4.0718
20161007,GBP,BRL,4.0056
20161010,GBP,BRL,3.9639
20161011,GBP,BRL,3.8756
20161012,GBP,BRL,3.9096
20161013,GBP,BRL,3.8967
20161014,GBP,BRL,3.907
20161017,GBP,BRL,3.9009
20161018,GBP,BRL,3.9205
20161019,GBP,BRL,3.8943
20161020,GBP,BRL,3.8515
20161021,GBP,BRL,3.8538
20161023,GBP,BRL,3.8575
20161024,GBP,BRL,3.8245
20161025,GBP,BRL,3.7960000000000003
20161026,GBP,BRL,3.8463
20161027,GBP,BRL,3.8558
20161028,GBP,BRL,3.9081
20161030,GBP,BRL,3.9064
20161031,GBP,BRL,3.9046
20161101,GBP,BRL,3.9638
20161102,GBP,BRL,3.9811
20161103,GBP,BRL,4.0408
20161104,GBP,BRL,4.0486
20161107,GBP,BRL,3.9695
20161108,GBP,BRL,3.9247
20161109,GBP,BRL,3.9919
20161110,GBP,BRL,4.2509
20161111,GBP,BRL,4.273
20161114,GBP,BRL,4.2876
20161115,GBP,BRL,4.2847
20161116,GBP,BRL,4.256
20161117,GBP,BRL,4.2457
20161118,GBP,BRL,4.1769
20161120,GBP,BRL,4.1788
20161121,GBP,BRL,4.1881
20161122,GBP,BRL,4.1672
20161123,GBP,BRL,4.2228
20161124,GBP,BRL,4.2225
20161125,GBP,BRL,4.2696
20161128,GBP,BRL,4.2043
20161129,GBP,BRL,4.2464
20161130,GBP,BRL,4.2323
20161201,GBP,BRL,4.3717
20161202,GBP,BRL,4.4249
20161204,GBP,BRL,4.4245
20161205,GBP,BRL,4.3574
20161206,GBP,BRL,4.3207
20161207,GBP,BRL,4.2713
20161208,GBP,BRL,4.2482
20161209,GBP,BRL,4.2505
20161211,GBP,BRL,4.2471
20161212,GBP,BRL,4.2341
20161213,GBP,BRL,4.2225
20161214,GBP,BRL,4.2354
20161215,GBP,BRL,4.1854
20161216,GBP,BRL,4.2351
20161218,GBP,BRL,4.2379
20161219,GBP,BRL,4.1705
20161220,GBP,BRL,4.149
20161221,GBP,BRL,4.1103
20161222,GBP,BRL,4.0382
20161223,GBP,BRL,4.0197
20161226,GBP,BRL,4.0313
20161227,GBP,BRL,4.0142
20161228,GBP,BRL,4.0136
20161229,GBP,BRL,3.9907
20161230,GBP,BRL,4.0158
20170102,GBP,BRL,4.0095
20170103,GBP,BRL,3.9963
20170104,GBP,BRL,3.9629
20170105,GBP,BRL,3.9728
20170106,GBP,BRL,3.9606
20170108,GBP,BRL,3.9587
20170109,GBP,BRL,3.8875
20170110,GBP,BRL,3.8915
20170111,GBP,BRL,3.9045
20170112,GBP,BRL,3.8773
20170113,GBP,BRL,3.9243
20170115,GBP,BRL,3.8541
20170116,GBP,BRL,3.905
20170117,GBP,BRL,3.9873
20170118,GBP,BRL,3.9610000000000003
20170119,GBP,BRL,3.9448
20170120,GBP,BRL,3.9246
20170122,GBP,BRL,3.9244
20170123,GBP,BRL,3.9658
20170124,GBP,BRL,3.9697
20170125,GBP,BRL,4.005
20170126,GBP,BRL,4.0029
20170127,GBP,BRL,3.9416
20170129,GBP,BRL,3.9537
20170130,GBP,BRL,3.9057
20170131,GBP,BRL,3.9637
20170201,GBP,BRL,3.9616
20170202,GBP,BRL,3.9128
20170203,GBP,BRL,3.8927
20170205,GBP,BRL,3.9002
20170206,GBP,BRL,3.885
20170207,GBP,BRL,3.9039
20170208,GBP,BRL,3.9095
20170209,GBP,BRL,3.9118
20170210,GBP,BRL,3.8909
20170212,GBP,BRL,3.8864
20170213,GBP,BRL,3.8956
20170214,GBP,BRL,3.8467
20170215,GBP,BRL,3.8124
20170216,GBP,BRL,3.8579
20170217,GBP,BRL,3.8538
20170219,GBP,BRL,3.844
20170220,GBP,BRL,3.847
20170221,GBP,BRL,3.8611
20170222,GBP,BRL,3.815
20170223,GBP,BRL,3.8414
20170224,GBP,BRL,3.8766
20170226,GBP,BRL,3.8799
20170227,GBP,BRL,3.8682
20170228,GBP,BRL,3.8488
20170301,GBP,BRL,3.7982
20170302,GBP,BRL,3.8721
20170303,GBP,BRL,3.8316
20170305,GBP,BRL,3.8285
20170306,GBP,BRL,3.841
20170307,GBP,BRL,3.8061
20170308,GBP,BRL,3.8487
20170309,GBP,BRL,3.8842
20170310,GBP,BRL,3.82
20170312,GBP,BRL,3.8214
20170313,GBP,BRL,3.8522
20170314,GBP,BRL,3.8519
20170315,GBP,BRL,3.8139999999999996
20170316,GBP,BRL,3.8554
20170317,GBP,BRL,3.832
20170319,GBP,BRL,3.8297
20170320,GBP,BRL,3.7965
20170321,GBP,BRL,3.8524
20170322,GBP,BRL,3.855
20170323,GBP,BRL,3.9324
20170324,GBP,BRL,3.8781
20170326,GBP,BRL,3.8828
20170327,GBP,BRL,3.9264
20170328,GBP,BRL,3.9112
20170329,GBP,BRL,3.8792
20170330,GBP,BRL,3.9289
20170331,GBP,BRL,3.9182
20170402,GBP,BRL,3.9168
20170403,GBP,BRL,3.8887
20170404,GBP,BRL,3.8483
20170405,GBP,BRL,3.8953
20170406,GBP,BRL,3.9198
20170407,GBP,BRL,3.8926
20170409,GBP,BRL,3.8957
20170410,GBP,BRL,3.889
20170411,GBP,BRL,3.9195
20170412,GBP,BRL,3.9198
20170413,GBP,BRL,3.9338
20170414,GBP,BRL,3.9384
20170416,GBP,BRL,3.9406
20170417,GBP,BRL,3.8946
20170418,GBP,BRL,3.9906
20170419,GBP,BRL,4.0286
20170420,GBP,BRL,4.033
20170421,GBP,BRL,4.033
20170423,GBP,BRL,4.0419
20170424,GBP,BRL,4.0026
20170425,GBP,BRL,4.0413
20170426,GBP,BRL,4.0781
20170427,GBP,BRL,4.1094
20170428,GBP,BRL,4.114
20170430,GBP,BRL,4.1102
20170501,GBP,BRL,4.0939
20170502,GBP,BRL,4.0778
20170503,GBP,BRL,4.0745
20170504,GBP,BRL,4.1205
20170505,GBP,BRL,4.1253
20170507,GBP,BRL,4.1255
20170508,GBP,BRL,4.1383
20170509,GBP,BRL,4.1253
20170510,GBP,BRL,4.0983
20170511,GBP,BRL,4.0469
20170512,GBP,BRL,4.0237
20170514,GBP,BRL,4.0223
20170515,GBP,BRL,4.0096
20170516,GBP,BRL,4.0003
20170517,GBP,BRL,4.0715
20170518,GBP,BRL,4.368
20170519,GBP,BRL,4.2415
20170521,GBP,BRL,4.2282
20170522,GBP,BRL,4.2463
20170523,GBP,BRL,4.2387
20170524,GBP,BRL,4.2518
20170525,GBP,BRL,4.2378
20170526,GBP,BRL,4.1742
20170528,GBP,BRL,4.1751
20170529,GBP,BRL,4.1819
20170530,GBP,BRL,4.1891
20170531,GBP,BRL,4.1591
20170601,GBP,BRL,4.1863
20170602,GBP,BRL,4.1867
20170604,GBP,BRL,4.1743
20170605,GBP,BRL,4.2544
20170606,GBP,BRL,4.2330000000000005
20170607,GBP,BRL,4.2378
20170608,GBP,BRL,4.2267
20170609,GBP,BRL,4.199
20170611,GBP,BRL,4.1918
20170612,GBP,BRL,4.2007
20170613,GBP,BRL,4.2277
20170614,GBP,BRL,4.1764
20170615,GBP,BRL,4.1784
20170616,GBP,BRL,4.2073
20170618,GBP,BRL,4.202
20170619,GBP,BRL,4.1828
20170620,GBP,BRL,4.2017
20170621,GBP,BRL,4.2276
20170622,GBP,BRL,4.2384
20170623,GBP,BRL,4.2515
20170625,GBP,BRL,4.2583
20170626,GBP,BRL,4.1933
20170627,GBP,BRL,4.2469
20170628,GBP,BRL,4.2404
20170629,GBP,BRL,4.2961
20170630,GBP,BRL,4.3096
20170702,GBP,BRL,4.3024
20170703,GBP,BRL,4.2719
20170704,GBP,BRL,4.2756
20170705,GBP,BRL,4.254
20170706,GBP,BRL,4.2771
20170707,GBP,BRL,4.2267
20170709,GBP,BRL,4.2269
20170710,GBP,BRL,4.1934
20170711,GBP,BRL,4.1805
20170712,GBP,BRL,4.1329
20170713,GBP,BRL,4.1564
20170714,GBP,BRL,4.1656
20170716,GBP,BRL,4.1648
20170717,GBP,BRL,4.154
20170718,GBP,BRL,4.1159
20170719,GBP,BRL,4.1004
20170720,GBP,BRL,4.0491
20170721,GBP,BRL,4.0852
20170723,GBP,BRL,4.0848
20170724,GBP,BRL,4.1005
20170725,GBP,BRL,4.133
20170726,GBP,BRL,4.1185
20170727,GBP,BRL,4.1166
20170728,GBP,BRL,4.1142
20170730,GBP,BRL,4.1117
20170731,GBP,BRL,4.1308
20170801,GBP,BRL,4.1292
20170802,GBP,BRL,4.1187
20170803,GBP,BRL,4.0928
20170804,GBP,BRL,4.0835
20170806,GBP,BRL,4.0843
20170807,GBP,BRL,4.0747
20170808,GBP,BRL,4.0627
20170809,GBP,BRL,4.1041
20170810,GBP,BRL,4.1217
20170811,GBP,BRL,4.1554
20170813,GBP,BRL,4.1516
20170814,GBP,BRL,4.136
20170815,GBP,BRL,4.0808
20170816,GBP,BRL,4.0648
20170817,GBP,BRL,4.0861
20170818,GBP,BRL,4.0513
20170820,GBP,BRL,4.0499
20170821,GBP,BRL,4.083
20170822,GBP,BRL,4.0557
20170823,GBP,BRL,4.0215
20170824,GBP,BRL,4.0299
20170825,GBP,BRL,4.0691
20170827,GBP,BRL,4.0844
20170828,GBP,BRL,4.0961
20170829,GBP,BRL,4.0878
20170830,GBP,BRL,4.0837
20170831,GBP,BRL,4.0722
20170901,GBP,BRL,4.0674
20170903,GBP,BRL,4.0707
20170904,GBP,BRL,4.0606
20170905,GBP,BRL,4.0631
20170906,GBP,BRL,4.0432
20170907,GBP,BRL,4.0604
20170908,GBP,BRL,4.0734
20170910,GBP,BRL,4.0713
20170911,GBP,BRL,4.0845
20170912,GBP,BRL,4.1526
20170913,GBP,BRL,4.1412
20170914,GBP,BRL,4.1815
20170915,GBP,BRL,4.2283
20170917,GBP,BRL,4.2184
20170918,GBP,BRL,4.2339
20170919,GBP,BRL,4.2355
20170920,GBP,BRL,4.2279
20170921,GBP,BRL,4.2638
20170922,GBP,BRL,4.218999999999999
20170924,GBP,BRL,4.2157
20170925,GBP,BRL,4.2556
20170926,GBP,BRL,4.2608
20170927,GBP,BRL,4.2744
20170928,GBP,BRL,4.2773
20170929,GBP,BRL,4.2375
20171001,GBP,BRL,4.2291
20171002,GBP,BRL,4.1879
20171003,GBP,BRL,4.1610000000000005
20171004,GBP,BRL,4.1521
20171005,GBP,BRL,4.1379
20171006,GBP,BRL,4.1233
20171008,GBP,BRL,4.1328
20171009,GBP,BRL,4.1903
20171010,GBP,BRL,4.1989
20171011,GBP,BRL,4.1986
20171012,GBP,BRL,4.2054
20171013,GBP,BRL,4.1792
20171015,GBP,BRL,4.1833
20171016,GBP,BRL,4.2027
20171017,GBP,BRL,4.1658
20171018,GBP,BRL,4.1871
20171019,GBP,BRL,4.1679
20171020,GBP,BRL,4.2115
20171022,GBP,BRL,4.211
20171023,GBP,BRL,4.2731
20171024,GBP,BRL,4.26
20171025,GBP,BRL,4.2885
20171026,GBP,BRL,4.3304
20171027,GBP,BRL,4.2483
20171029,GBP,BRL,4.2467
20171030,GBP,BRL,4.3438
20171031,GBP,BRL,4.3475
20171101,GBP,BRL,4.3284
20171102,GBP,BRL,4.2675
20171103,GBP,BRL,4.3346
20171105,GBP,BRL,4.3317
20171106,GBP,BRL,4.28
20171107,GBP,BRL,4.3071
20171108,GBP,BRL,4.2686
20171109,GBP,BRL,4.273
20171110,GBP,BRL,4.3313
20171112,GBP,BRL,4.3228
20171113,GBP,BRL,4.3012
20171114,GBP,BRL,4.3631
20171115,GBP,BRL,4.3646
20171116,GBP,BRL,4.32
20171117,GBP,BRL,4.3058
20171119,GBP,BRL,4.3083
20171120,GBP,BRL,4.3107
20171121,GBP,BRL,4.3143
20171122,GBP,BRL,4.2964
20171123,GBP,BRL,4.2876
20171124,GBP,BRL,4.312
20171126,GBP,BRL,4.3067
20171127,GBP,BRL,4.2985
20171128,GBP,BRL,4.285
20171129,GBP,BRL,4.3539
20171130,GBP,BRL,4.4271
20171201,GBP,BRL,4.3882
20171203,GBP,BRL,4.3771
20171204,GBP,BRL,4.3738
20171205,GBP,BRL,4.3574
20171206,GBP,BRL,4.3336
20171207,GBP,BRL,4.4344
20171208,GBP,BRL,4.4067
20171210,GBP,BRL,4.4067
20171211,GBP,BRL,4.4087
20171212,GBP,BRL,4.4033
20171213,GBP,BRL,4.442
20171214,GBP,BRL,4.4885
20171215,GBP,BRL,4.3901
20171217,GBP,BRL,4.3969
20171218,GBP,BRL,4.4054
20171219,GBP,BRL,4.404
20171220,GBP,BRL,4.4108
20171221,GBP,BRL,4.4302
20171222,GBP,BRL,4.4596
20171224,GBP,BRL,4.4632
20171225,GBP,BRL,4.4631
20171226,GBP,BRL,4.4279
20171227,GBP,BRL,4.4421
20171228,GBP,BRL,4.4522
20171229,GBP,BRL,4.4752
20171231,GBP,BRL,4.4755
20180101,GBP,BRL,4.473
20180102,GBP,BRL,4.4288
20180103,GBP,BRL,4.3753
20180104,GBP,BRL,4.3835
20180105,GBP,BRL,4.3817
20180107,GBP,BRL,4.3795
20180108,GBP,BRL,4.3972
20180109,GBP,BRL,4.3988
20180110,GBP,BRL,4.3607
20180111,GBP,BRL,4.3533
20180112,GBP,BRL,4.4013
20180114,GBP,BRL,4.4013
20180115,GBP,BRL,4.4359
20180116,GBP,BRL,4.4466
20180117,GBP,BRL,4.459
20180118,GBP,BRL,4.4547
20180119,GBP,BRL,4.4277
20180121,GBP,BRL,4.4412
20180122,GBP,BRL,4.4788
20180123,GBP,BRL,4.5316
20180124,GBP,BRL,4.4803
20180125,GBP,BRL,4.4518
20180126,GBP,BRL,4.4623
20180128,GBP,BRL,4.4511
20180129,GBP,BRL,4.4412
20180130,GBP,BRL,4.5019
20180131,GBP,BRL,4.5203
20180201,GBP,BRL,4.5173
20180202,GBP,BRL,4.5441
20180204,GBP,BRL,4.5402
20180205,GBP,BRL,4.5546
20180206,GBP,BRL,4.5127
20180207,GBP,BRL,4.5414
20180208,GBP,BRL,4.5715
20180209,GBP,BRL,4.5658
20180211,GBP,BRL,4.561
20180212,GBP,BRL,4.56
20180213,GBP,BRL,4.5792
20180214,GBP,BRL,4.5039
20180215,GBP,BRL,4.5512
20180216,GBP,BRL,4.5331
20180218,GBP,BRL,4.5293
20180219,GBP,BRL,4.5305
20180220,GBP,BRL,4.5564
20180221,GBP,BRL,4.5504
20180222,GBP,BRL,4.5375
20180223,GBP,BRL,4.5235
20180225,GBP,BRL,4.5309
20180226,GBP,BRL,4.5055
20180227,GBP,BRL,4.5233
20180228,GBP,BRL,4.4685
20180301,GBP,BRL,4.4789
20180302,GBP,BRL,4.4894
20180304,GBP,BRL,4.4881
20180305,GBP,BRL,4.4911
20180306,GBP,BRL,4.4591
20180307,GBP,BRL,4.5111
20180308,GBP,BRL,4.5122
20180309,GBP,BRL,4.5075
20180311,GBP,BRL,4.5091
20180312,GBP,BRL,4.5372
20180313,GBP,BRL,4.5535
20180314,GBP,BRL,4.553
20180315,GBP,BRL,4.5792
20180316,GBP,BRL,4.5734
20180318,GBP,BRL,4.5727
20180319,GBP,BRL,4.6095
20180320,GBP,BRL,4.6358
20180321,GBP,BRL,4.6293
20180322,GBP,BRL,4.6731
20180323,GBP,BRL,4.6808
20180325,GBP,BRL,4.683
20180326,GBP,BRL,4.7155
20180327,GBP,BRL,4.7089
20180328,GBP,BRL,4.6745
20180329,GBP,BRL,4.6346
20180330,GBP,BRL,4.6318
20180401,GBP,BRL,4.6345
20180402,GBP,BRL,4.6525
20180403,GBP,BRL,4.6967
20180404,GBP,BRL,4.6884
20180405,GBP,BRL,4.6853
20180406,GBP,BRL,4.7475
20180408,GBP,BRL,4.7477
20180409,GBP,BRL,4.8358
20180410,GBP,BRL,4.8343
20180411,GBP,BRL,4.7829
20180412,GBP,BRL,4.8555
20180413,GBP,BRL,4.8736
20180415,GBP,BRL,4.8773
20180416,GBP,BRL,4.9023
20180417,GBP,BRL,4.868
20180418,GBP,BRL,4.801
20180419,GBP,BRL,4.7672
20180420,GBP,BRL,4.7780000000000005
20180422,GBP,BRL,4.7792
20180423,GBP,BRL,4.8126
20180424,GBP,BRL,4.8539
20180425,GBP,BRL,4.8554
20180426,GBP,BRL,4.8364
20180427,GBP,BRL,4.7657
20180429,GBP,BRL,4.7624
20180430,GBP,BRL,4.8252
20180501,GBP,BRL,4.7728
20180502,GBP,BRL,4.8211
20180503,GBP,BRL,4.7886
20180504,GBP,BRL,4.7756
20180506,GBP,BRL,4.776
20180507,GBP,BRL,4.8135
20180508,GBP,BRL,4.8269
20180509,GBP,BRL,4.8664
20180510,GBP,BRL,4.7989999999999995
20180511,GBP,BRL,4.8751
20180513,GBP,BRL,4.877
20180514,GBP,BRL,4.9107
20180515,GBP,BRL,4.9359
20180516,GBP,BRL,4.9564
20180517,GBP,BRL,4.9972
20180518,GBP,BRL,5.0317
20180520,GBP,BRL,5.0333
20180521,GBP,BRL,4.9359
20180522,GBP,BRL,4.8995
20180523,GBP,BRL,4.8439
20180524,GBP,BRL,4.8803
20180525,GBP,BRL,4.8581
20180527,GBP,BRL,4.8649
20180528,GBP,BRL,4.9742
20180529,GBP,BRL,4.9384
20180530,GBP,BRL,4.9494
20180531,GBP,BRL,4.9503
20180601,GBP,BRL,5.0274
20180603,GBP,BRL,5.025
20180604,GBP,BRL,4.9864
20180605,GBP,BRL,5.1023
20180606,GBP,BRL,5.1683
20180607,GBP,BRL,5.2448
20180608,GBP,BRL,4.9725
20180610,GBP,BRL,4.9747
20180611,GBP,BRL,4.966
20180612,GBP,BRL,4.9741
20180613,GBP,BRL,4.977
20180614,GBP,BRL,5.0487
20180615,GBP,BRL,4.9533
20180617,GBP,BRL,4.9475
20180618,GBP,BRL,4.9612
20180619,GBP,BRL,4.9358
20180620,GBP,BRL,4.9686
20180621,GBP,BRL,4.9904
20180622,GBP,BRL,5.0208
20180624,GBP,BRL,5.0173
20180625,GBP,BRL,5.0143
20180626,GBP,BRL,5.0266
20180627,GBP,BRL,5.0634
20180628,GBP,BRL,5.0507
20180629,GBP,BRL,5.1202
20180701,GBP,BRL,5.1128
20180702,GBP,BRL,5.1412
20180703,GBP,BRL,5.1417
20180704,GBP,BRL,5.1778
20180705,GBP,BRL,5.1978
20180706,GBP,BRL,5.1316
20180708,GBP,BRL,5.1455
20180709,GBP,BRL,5.1356
20180710,GBP,BRL,5.0623
20180711,GBP,BRL,5.1186
20180712,GBP,BRL,5.127000000000001
20180713,GBP,BRL,5.0949
20180715,GBP,BRL,5.0943
20180716,GBP,BRL,5.1087
20180717,GBP,BRL,5.0349
20180718,GBP,BRL,5.0313
20180719,GBP,BRL,4.9865
20180720,GBP,BRL,4.9541
20180722,GBP,BRL,4.9481
20180723,GBP,BRL,4.9573
20180724,GBP,BRL,4.9285
20180725,GBP,BRL,4.8681
20180726,GBP,BRL,4.9115
20180727,GBP,BRL,4.8635
20180729,GBP,BRL,4.8667
20180730,GBP,BRL,4.8991
20180731,GBP,BRL,4.9318
20180801,GBP,BRL,4.9227
20180802,GBP,BRL,4.8814
20180803,GBP,BRL,4.8207
20180805,GBP,BRL,4.823
20180806,GBP,BRL,4.8346
20180807,GBP,BRL,4.8549
20180808,GBP,BRL,4.8605
20180809,GBP,BRL,4.8748
20180810,GBP,BRL,4.933
20180812,GBP,BRL,4.9272
20180813,GBP,BRL,4.9591
20180814,GBP,BRL,4.9191
20180815,GBP,BRL,4.9608
20180816,GBP,BRL,4.9657
20180817,GBP,BRL,4.9848
20180819,GBP,BRL,4.9836
20180820,GBP,BRL,5.0805
20180821,GBP,BRL,5.2235
20180822,GBP,BRL,5.2194
20180823,GBP,BRL,5.2727
20180824,GBP,BRL,5.2738
20180826,GBP,BRL,5.2715
20180827,GBP,BRL,5.2629
20180828,GBP,BRL,5.3252
20180829,GBP,BRL,5.3472
20180830,GBP,BRL,5.399
20180831,GBP,BRL,5.2545
20180902,GBP,BRL,5.2371
20180903,GBP,BRL,5.3533
20180904,GBP,BRL,5.3476
20180905,GBP,BRL,5.3522
20180906,GBP,BRL,5.2385
20180907,GBP,BRL,5.2369
20180909,GBP,BRL,5.2426
20180910,GBP,BRL,5.3219
20180911,GBP,BRL,5.4127
20180912,GBP,BRL,5.4306
20180913,GBP,BRL,5.5148
20180914,GBP,BRL,5.4555
20180916,GBP,BRL,5.455
20180917,GBP,BRL,5.4394
20180918,GBP,BRL,5.4726
20180919,GBP,BRL,5.4268
20180920,GBP,BRL,5.4097
20180921,GBP,BRL,5.2949
20180923,GBP,BRL,5.2973
20180924,GBP,BRL,5.3658
20180925,GBP,BRL,5.3723
20180926,GBP,BRL,5.3108
20180927,GBP,BRL,5.2467
20180928,GBP,BRL,5.2788
20180930,GBP,BRL,5.2823
20181001,GBP,BRL,5.242000000000001
20181002,GBP,BRL,5.1138
20181003,GBP,BRL,5.0495
20181004,GBP,BRL,5.0456
20181005,GBP,BRL,5.0368
20181007,GBP,BRL,5.0401
20181008,GBP,BRL,4.9488
20181009,GBP,BRL,4.8823
20181010,GBP,BRL,4.956
20181011,GBP,BRL,5.0039
20181012,GBP,BRL,4.9719999999999995
20181014,GBP,BRL,4.9467
20181015,GBP,BRL,4.9134
20181016,GBP,BRL,4.9112
20181017,GBP,BRL,4.837
20181018,GBP,BRL,4.8469999999999995
20181019,GBP,BRL,4.8526
20181021,GBP,BRL,4.8518
20181022,GBP,BRL,4.779
20181023,GBP,BRL,4.7972
20181024,GBP,BRL,4.8081
20181025,GBP,BRL,4.7498
20181026,GBP,BRL,4.6723
20181028,GBP,BRL,4.6694
20181029,GBP,BRL,4.7589999999999995
20181030,GBP,BRL,4.6989
20181031,GBP,BRL,4.7534
20181101,GBP,BRL,4.8164
20181102,GBP,BRL,4.7935
20181104,GBP,BRL,4.8212
20181105,GBP,BRL,4.8598
20181106,GBP,BRL,4.9281
20181107,GBP,BRL,4.8987
20181108,GBP,BRL,4.9110000000000005
20181109,GBP,BRL,4.843999999999999
20181111,GBP,BRL,4.8181
20181112,GBP,BRL,4.841
20181113,GBP,BRL,4.9325
20181114,GBP,BRL,4.9157
20181115,GBP,BRL,4.8339
20181116,GBP,BRL,4.8034
20181118,GBP,BRL,4.8038
20181119,GBP,BRL,4.8296
20181120,GBP,BRL,4.805
20181121,GBP,BRL,4.8519
20181122,GBP,BRL,4.8997
20181123,GBP,BRL,4.9038
20181125,GBP,BRL,4.9097
20181126,GBP,BRL,5.0491
20181127,GBP,BRL,4.9368
20181128,GBP,BRL,4.9385
20181129,GBP,BRL,4.9264
20181130,GBP,BRL,4.9316
20181202,GBP,BRL,4.938
20181203,GBP,BRL,4.8886
20181204,GBP,BRL,4.9001
20181205,GBP,BRL,4.9253
20181206,GBP,BRL,4.9598
20181207,GBP,BRL,4.9733
20181209,GBP,BRL,4.9633
20181210,GBP,BRL,4.921
20181211,GBP,BRL,4.8753
20181212,GBP,BRL,4.8692
20181213,GBP,BRL,4.9239
20181214,GBP,BRL,4.9236
20181216,GBP,BRL,4.9314
20181217,GBP,BRL,4.92
20181218,GBP,BRL,4.9409
20181219,GBP,BRL,4.9145
20181220,GBP,BRL,4.8659
20181221,GBP,BRL,4.9313
20181223,GBP,BRL,4.9336
20181224,GBP,BRL,4.9672
20181225,GBP,BRL,4.9362
