yyyymmdd,portfolio,mkt_val,weight
2019-12-05,LPPI GEF BARON BNYMILTD,315225003.85657716,0.046985472709853884
2019-12-05,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-12-05,LPPI GEF FIRST EAGLE BNYMILTD,838992281.003404,0.12505495579531895
2019-12-05,LPPI GEF INTERNAL EQUITY BNYMILTD,2809717002.668092,0.4187988894793999
2019-12-05,LPPI GEF INTRNL INCUBATOR BNYMILTD,11410811.37236267,0.0017008243628331388
2019-12-05,LPPI GEF MAGELLAN BNYMILTD,989745455.3646152,0.14752528357139627
2019-12-05,LPPI GEF ROBECO BNYMILTD,1026963846.8238689,0.15307282483499815
2019-12-05,LPPI GEF WELLINGTON BNYMILTD,693861268.7431973,0.10342263243112293
2019-12-05,LPPI GF FT EGL BNYMILTD BRZEX650557,2834083.139988744,0.00042243075391311396
2019-12-06,LPPI  GF BARON BNYMILTD BRZEX589145,20605315.252586506,0.003077861465780313
2019-12-06,LPPI GEF BARON BNYMILTD,323685401.64268625,0.048349603611456085
2019-12-06,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-12-06,LPPI GEF FIRST EAGLE BNYMILTD,850643028.318164,0.12706242859674283
2019-12-06,LPPI GEF INTERNAL EQUITY BNYMILTD,2760572519.4907436,0.41235281659503265
2019-12-06,LPPI GEF INTRNL INCUBATOR BNYMILTD,11469528.375386035,0.0017132287948296875
2019-12-06,LPPI GEF MAGELLAN BNYMILTD,999426477.726348,0.14928654116506868
2019-12-06,LPPI GEF ROBECO BNYMILTD,1029566703.7527014,0.15378865332007574
2019-12-06,LPPI GEF WELLINGTON BNYMILTD,695851542.9967116,0.10394088242957156
2019-12-06,LPPI GF FT EGL BNYMILTD BRZEX650557,2865218.5236231326,0.00042798402144284675
2019-12-09,LPPI  GF BARON BNYMILTD BRZEX589145,20307146.36560641,0.0030040537543833093
2019-12-09,LPPI GEF BARON BNYMILTD,316740733.08559024,0.04685573104468415
2019-12-09,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-12-09,LPPI GEF FIRST EAGLE BNYMILTD,849821857.6501684,0.12571488362120506
2019-12-09,LPPI GEF INTERNAL EQUITY BNYMILTD,2835592287.2760797,0.419471623591545
2019-12-09,LPPI GEF INTRNL INCUBATOR BNYMILTD,11332824.644065574,0.0016764745674671879
2019-12-09,LPPI GEF MAGELLAN BNYMILTD,996524085.0485401,0.1474166712115518
2019-12-09,LPPI GEF ROBECO BNYMILTD,1031593579.4230394,0.1526045318958313
2019-12-09,LPPI GEF WELLINGTON BNYMILTD,695113716.6978565,0.10282877430312823
2019-12-09,LPPI GF FT EGL BNYMILTD BRZEX650557,2888214.0747814593,0.000427256010204606
2019-12-10,LPPI  GF BARON BNYMILTD BRZEX589145,19860691.351123493,0.002945948120813932
2019-12-10,LPPI GEF BARON BNYMILTD,312892167.8270242,0.046411480724978714
2019-12-10,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-12-10,LPPI GEF FIRST EAGLE BNYMILTD,843327448.2661952,0.1250912602954311
2019-12-10,LPPI GEF INTERNAL EQUITY BNYMILTD,2832700182.5015697,0.4201760971929971
2019-12-10,LPPI GEF INTRNL INCUBATOR BNYMILTD,11306615.354638975,0.0016771169577075376
2019-12-10,LPPI GEF MAGELLAN BNYMILTD,995381517.3274262,0.14764553049145354
2019-12-10,LPPI GEF ROBECO BNYMILTD,1029401965.9133387,0.15269180379629732
2019-12-10,LPPI GEF WELLINGTON BNYMILTD,693958775.8858179,0.10293531658088602
2019-12-10,LPPI GF FT EGL BNYMILTD BRZEX650557,2868227.1910853707,0.0004254458394353621
2019-12-11,LPPI  GF BARON BNYMILTD BRZEX589145,20273797.883208998,0.002999861437799121
2019-12-11,LPPI GEF BARON BNYMILTD,317208990.5323957,0.04693659391807555
2019-12-11,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-12-11,LPPI GEF FIRST EAGLE BNYMILTD,850421526.7371973,0.12583467383020833
2019-12-11,LPPI GEF INTERNAL EQUITY BNYMILTD,2834193411.3464103,0.4193682688828644
2019-12-11,LPPI GEF INTRNL INCUBATOR BNYMILTD,11283695.359870525,0.0016696192189023964
2019-12-11,LPPI GEF MAGELLAN BNYMILTD,997223777.950885,0.1475566232614382
2019-12-11,LPPI GEF ROBECO BNYMILTD,1028347430.965782,0.15216190970163485
2019-12-11,LPPI GEF WELLINGTON BNYMILTD,696363285.0861073,0.10303907426043042
2019-12-11,LPPI GF FT EGL BNYMILTD BRZEX650557,2928857.6311050677,0.00043337548864648515
2019-12-12,LPPI  GF BARON BNYMILTD BRZEX589145,22254941.938239284,0.003278728356042851
2019-12-12,LPPI GEF BARON BNYMILTD,312518162.9505626,0.04604200565824962
2019-12-12,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-12-12,LPPI GEF FIRST EAGLE BNYMILTD,857070027.3913671,0.12626857485051796
2019-12-12,LPPI GEF INTERNAL EQUITY BNYMILTD,2849137839.0847316,0.41975166905426786
2019-12-12,LPPI GEF INTRNL INCUBATOR BNYMILTD,11356822.221653106,0.0016731535474685472
2019-12-12,LPPI GEF MAGELLAN BNYMILTD,999968241.8788762,0.14732117652291563
2019-12-12,LPPI GEF ROBECO BNYMILTD,1032275345.0180702,0.15208084812565614
2019-12-12,LPPI GEF WELLINGTON BNYMILTD,700079832.0200759,0.1031398600413306
2019-12-12,LPPI GF FT EGL BNYMILTD BRZEX650557,3013617.9600022286,0.0004439838435507977
2019-12-13,LPPI  GF BARON BNYMILTD BRZEX589145,22309042.08324962,0.0033025752092472236
2019-12-13,LPPI GEF BARON BNYMILTD,323001464.9047687,0.04781633503421323
2019-12-13,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-12-13,LPPI GEF FIRST EAGLE BNYMILTD,848524092.3827267,0.1256134002300469
2019-12-13,LPPI GEF INTERNAL EQUITY BNYMILTD,2835983209.6977696,0.4198319142183863
2019-12-13,LPPI GEF INTRNL INCUBATOR BNYMILTD,11268843.372413568,0.001668211598675772
2019-12-13,LPPI GEF MAGELLAN BNYMILTD,992216019.4496036,0.1468851964070929
2019-12-13,LPPI GEF ROBECO BNYMILTD,1021931695.5005955,0.15128423132243393
2019-12-13,LPPI GEF WELLINGTON BNYMILTD,696711721.1577206,0.10313947365830994
2019-12-13,LPPI GF FT EGL BNYMILTD BRZEX650557,3098284.3345327023,0.00045866232159333734
2019-12-16,LPPI  GF BARON BNYMILTD BRZEX589145,22610746.31386592,0.003331094062430115
2019-12-16,LPPI GEF BARON BNYMILTD,306813545.60619843,0.04520084237180565
2019-12-16,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-12-16,LPPI GEF FIRST EAGLE BNYMILTD,852050756.7976633,0.1255270912980539
2019-12-16,LPPI GEF INTERNAL EQUITY BNYMILTD,2862316553.3416514,0.42168646462521836
2019-12-16,LPPI GEF INTRNL INCUBATOR BNYMILTD,11376185.686721655,0.0016759793802516802
2019-12-16,LPPI GEF MAGELLAN BNYMILTD,1001390073.4751884,0.14752828065140167
2019-12-16,LPPI GEF ROBECO BNYMILTD,1027575467.8625369,0.15138600434416613
2019-12-16,LPPI GEF WELLINGTON BNYMILTD,700679784.2392402,0.10322659130949674
2019-12-16,LPPI GF FT EGL BNYMILTD BRZEX650557,2970686.8650324866,0.00043765195717491214
2019-12-17,LPPI  GF BARON BNYMILTD BRZEX589145,23123653.023499474,0.0033574931119800776
2019-12-17,LPPI GEF BARON BNYMILTD,325193931.70928186,0.04721729670749046
2019-12-17,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-12-17,LPPI GEF FIRST EAGLE BNYMILTD,864795706.3053231,0.12556604374920055
2019-12-17,LPPI GEF INTERNAL EQUITY BNYMILTD,2891201295.90512,0.4197947628121023
2019-12-17,LPPI GEF INTRNL INCUBATOR BNYMILTD,11207288.39074305,0.0016272685607959143
2019-12-17,LPPI GEF MAGELLAN BNYMILTD,1013284493.5430754,0.1471262219723548
2019-12-17,LPPI GEF ROBECO BNYMILTD,1042198994.6209426,0.15132453086873124
2019-12-17,LPPI GEF WELLINGTON BNYMILTD,712995302.3263195,0.10352502755520449
2019-12-17,LPPI GF FT EGL BNYMILTD BRZEX650557,3177431.72429277,0.00046135466214003315
2019-12-18,LPPI  GF BARON BNYMILTD BRZEX589145,23297458.138572127,0.003376250841950623
2019-12-18,LPPI GEF BARON BNYMILTD,332337934.2583551,0.04816217390231875
2019-12-18,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-12-18,LPPI GEF FIRST EAGLE BNYMILTD,866764006.4387721,0.12561081509859323
2019-12-18,LPPI GEF INTERNAL EQUITY BNYMILTD,2883546176.855639,0.4178814336527887
2019-12-18,LPPI GEF INTRNL INCUBATOR BNYMILTD,11192618.067638723,0.0016220261433556131
2019-12-18,LPPI GEF MAGELLAN BNYMILTD,1019582348.8888971,0.1477571391436401
2019-12-18,LPPI GEF ROBECO BNYMILTD,1044408562.7714362,0.1513549361661657
2019-12-18,LPPI GEF WELLINGTON BNYMILTD,716086481.9019595,0.10377473684256301
2019-12-18,LPPI GF FT EGL BNYMILTD BRZEX650557,3177549.674457115,0.00046048820862408817
2019-12-19,LPPI  GF BARON BNYMILTD BRZEX589145,23267113.66933656,0.0033538218895182536
2019-12-19,LPPI GEF BARON BNYMILTD,332225873.55188775,0.04788846707922649
2019-12-19,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-12-19,LPPI GEF FIRST EAGLE BNYMILTD,872042959.4988145,0.12570002483899836
2019-12-19,LPPI GEF INTERNAL EQUITY BNYMILTD,2892279685.5482025,0.41690564020342125
2019-12-19,LPPI GEF INTRNL INCUBATOR BNYMILTD,11282055.040982697,0.0016262439636018867
2019-12-19,LPPI GEF MAGELLAN BNYMILTD,1030914613.3203659,0.14860046869219928
2019-12-19,LPPI GEF ROBECO BNYMILTD,1052556613.6290184,0.15172003974856868
2019-12-19,LPPI GEF WELLINGTON BNYMILTD,719806506.749325,0.1037560074215424
2019-12-19,LPPI GF FT EGL BNYMILTD BRZEX650557,3116919.313888469,0.00044928616292265
2019-12-20,LPPI  GF BARON BNYMILTD BRZEX589145,23095928.71207291,0.0033288593273778813
2019-12-20,LPPI GEF BARON BNYMILTD,337006437.04314905,0.04857336699134561
2019-12-20,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-12-20,LPPI GEF FIRST EAGLE BNYMILTD,872672420.8002211,0.12577990536521366
2019-12-20,LPPI GEF INTERNAL EQUITY BNYMILTD,2870574253.9307923,0.4137412268307384
2019-12-20,LPPI GEF INTRNL INCUBATOR BNYMILTD,11393375.281477535,0.001642148451741522
2019-12-20,LPPI GEF MAGELLAN BNYMILTD,1040201577.1826819,0.14992619546611732
2019-12-20,LPPI GEF ROBECO BNYMILTD,1056103921.587391,0.15221823005622756
2019-12-20,LPPI GEF WELLINGTON BNYMILTD,723974255.091131,0.10434776110915964
2019-12-20,LPPI GF FT EGL BNYMILTD BRZEX650557,3068762.0372801265,0.00044230640207869944
2019-12-23,LPPI  GF BARON BNYMILTD BRZEX589145,23149516.307022523,0.0033196109573280373
2019-12-23,LPPI GEF BARON BNYMILTD,339396933.0768413,0.048669085046223325
2019-12-23,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-12-23,LPPI GEF FIRST EAGLE BNYMILTD,879115185.0256135,0.12606399037716415
2019-12-23,LPPI GEF INTERNAL EQUITY BNYMILTD,2886197262.8639836,0.413876986963525
2019-12-23,LPPI GEF INTRNL INCUBATOR BNYMILTD,11445414.996687638,0.0016412578358125415
2019-12-23,LPPI GEF MAGELLAN BNYMILTD,1044891740.4808136,0.14983613587941122
2019-12-23,LPPI GEF ROBECO BNYMILTD,1058395395.0554951,0.15177254263174095
2019-12-23,LPPI GEF WELLINGTON BNYMILTD,727852084.4735522,0.10437305569963438
2019-12-23,LPPI GF FT EGL BNYMILTD BRZEX650557,3119516.1007003593,0.00044733460916005093
2019-12-24,LPPI GEF BARON BNYMILTD,321902563.5518869,0.05222461621602574
2019-12-24,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-12-24,LPPI GEF FIRST EAGLE BNYMILTD,836952331.4605253,0.13578492143504922
2019-12-24,LPPI GEF INTERNAL EQUITY BNYMILTD,2469241383.7791815,0.4006031582653427
2019-12-24,LPPI GEF INTRNL INCUBATOR BNYMILTD,10148773.367278682,0.0016465100132205693
2019-12-24,LPPI GEF MAGELLAN BNYMILTD,918121101.1639498,0.1489535268655712
2019-12-24,LPPI GEF ROBECO BNYMILTD,933465870.3201604,0.15144302142337837
2019-12-24,LPPI GEF WELLINGTON BNYMILTD,673977054.8257854,0.10934424578141158
2019-12-26,LPPI  GF BARON BNYMILTD BRZEX589145,23564823.753582206,0.005181236995227622
2019-12-26,LPPI GEF BARON BNYMILTD,237428043.40494135,0.05220369882915791
2019-12-26,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-12-26,LPPI GEF FIRST EAGLE BNYMILTD,649219321.7028437,0.14274493214115447
2019-12-26,LPPI GEF INTERNAL EQUITY BNYMILTD,1781711890.1985686,0.39174795690676184
2019-12-26,LPPI GEF INTRNL INCUBATOR BNYMILTD,7493337.928115138,0.0016475726742912944
2019-12-26,LPPI GEF MAGELLAN BNYMILTD,772903493.2425153,0.16993957666753287
2019-12-26,LPPI GEF ROBECO BNYMILTD,637145690.5276486,0.14009028277200122
2019-12-26,LPPI GEF WELLINGTON BNYMILTD,435450995.73809457,0.09574333473994046
2019-12-26,LPPI GF FT EGL BNYMILTD BRZEX650557,3190080.3552788896,0.0007014082739323383
2019-12-27,LPPI  GF BARON BNYMILTD BRZEX589145,23293082.785011057,0.00336119010084672
2019-12-27,LPPI GEF BARON BNYMILTD,334340820.56675315,0.048245355360222515
2019-12-27,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-12-27,LPPI GEF FIRST EAGLE BNYMILTD,874200918.2429011,0.1261471270105975
2019-12-27,LPPI GEF INTERNAL EQUITY BNYMILTD,2873034357.90425,0.4145786426086277
2019-12-27,LPPI GEF INTRNL INCUBATOR BNYMILTD,11372898.067088023,0.001641108339065945
2019-12-27,LPPI GEF MAGELLAN BNYMILTD,1042030031.6231136,0.1503648554982346
2019-12-27,LPPI GEF ROBECO BNYMILTD,1045799439.670924,0.15090878079714373
2019-12-27,LPPI GEF WELLINGTON BNYMILTD,722821058.3905431,0.10430302457471341
2019-12-27,LPPI GF FT EGL BNYMILTD BRZEX650557,3117920.6107447227,0.00044991571054754854
2019-12-30,LPPI  GF BARON BNYMILTD BRZEX589145,22945909.143127963,0.003336177556425269
2019-12-30,LPPI GEF BARON BNYMILTD,324346052.8537302,0.04715768790402485
2019-12-30,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-12-30,LPPI GEF FIRST EAGLE BNYMILTD,870122852.7051214,0.12650988524448756
2019-12-30,LPPI GEF INTERNAL EQUITY BNYMILTD,2847543971.6934366,0.41401333152854525
2019-12-30,LPPI GEF INTRNL INCUBATOR BNYMILTD,11280047.361902153,0.0016400413951548505
2019-12-30,LPPI GEF MAGELLAN BNYMILTD,1033291656.5771152,0.15023350839626542
2019-12-30,LPPI GEF ROBECO BNYMILTD,1046609101.5400788,0.15216977340617346
2019-12-30,LPPI GEF WELLINGTON BNYMILTD,718698818.4075173,0.10449387090502818
2019-12-30,LPPI GF FT EGL BNYMILTD BRZEX650557,3065644.595260663,0.00044572366389536064
2019-12-31,LPPI GEF BARON BNYMILTD,1750363790.1348217,0.050423697509733974
2019-12-31,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-12-31,LPPI GEF FIRST EAGLE BNYMILTD,4031037023.501008,0.11612431236817186
2019-12-31,LPPI GEF INTERNAL EQUITY BNYMILTD,14513475035.831299,0.41809770011607944
2019-12-31,LPPI GEF INTRNL INCUBATOR BNYMILTD,59473821.90858388,0.001713295271856163
2019-12-31,LPPI GEF MAGELLAN BNYMILTD,5405666654.891957,0.1557240282168615
2019-12-31,LPPI GEF ROBECO BNYMILTD,5258522676.592633,0.15148517027546607
2019-12-31,LPPI GEF WELLINGTON BNYMILTD,3694579562.0154877,0.10643179624183444
2020-01-01,LPPI GEF BARON BNYMILTD,291716126.01880395,0.05040685497922392
2020-01-01,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2020-01-01,LPPI GEF FIRST EAGLE BNYMILTD,672079065.3552655,0.11613136525661763
2020-01-01,LPPI GEF INTERNAL EQUITY BNYMILTD,2419472380.123433,0.4180707973040141
2020-01-01,LPPI GEF INTRNL INCUBATOR BNYMILTD,9914925.458957575,0.0017132416248640087
2020-01-01,LPPI GEF MAGELLAN BNYMILTD,901209978.0941945,0.15572385829878804
2020-01-01,LPPI GEF ROBECO BNYMILTD,876757487.4684292,0.15149860971320134
2020-01-01,LPPI GEF WELLINGTON BNYMILTD,616081280.9107963,0.10645527282329
2020-01-02,LPPI  GF BARON BNYMILTD BRZEX589145,23884716.738505747,0.003811278708447789
2020-01-02,LPPI GEF BARON BNYMILTD,332469474.6611653,0.05305207693512694
2020-01-02,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2020-01-02,LPPI GEF FIRST EAGLE BNYMILTD,731547548.4638212,0.11673287258133785
2020-01-02,LPPI GEF INTERNAL EQUITY BNYMILTD,2619958639.2211833,0.4180661922014586
2020-01-02,LPPI GEF INTRNL INCUBATOR BNYMILTD,11363363.782331737,0.001813249322321967
2020-01-02,LPPI GEF MAGELLAN BNYMILTD,960050225.5622315,0.1531949917508104
2020-01-02,LPPI GEF ROBECO BNYMILTD,933265956.3176605,0.14892103212169763
2020-01-02,LPPI GEF WELLINGTON BNYMILTD,651181091.3744255,0.10390881566948021
2020-01-02,LPPI GF FT EGL BNYMILTD BRZEX650557,3130233.9761040537,0.0004994907093183979
2020-01-03,LPPI  GF BARON BNYMILTD BRZEX589145,23414745.28607176,0.003481669884906468
2020-01-03,LPPI GEF BARON BNYMILTD,333066247.57160807,0.04952548958705406
2020-01-03,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2020-01-03,LPPI GEF FIRST EAGLE BNYMILTD,751184118.9616334,0.11169778244670767
2020-01-03,LPPI GEF INTERNAL EQUITY BNYMILTD,2866214829.559328,0.42619356878868825
2020-01-03,LPPI GEF INTRNL INCUBATOR BNYMILTD,11360635.042276917,0.0016892765826343333
2020-01-03,LPPI GEF MAGELLAN BNYMILTD,1043812702.8400851,0.15521036887481993
2020-01-03,LPPI GEF ROBECO BNYMILTD,1013650694.3361001,0.15072541055502625
2020-01-03,LPPI GEF WELLINGTON BNYMILTD,679368802.0588784,0.10101915993424877
2020-01-03,LPPI GF FT EGL BNYMILTD BRZEX650557,3075230.9307444827,0.00045727334591484826
2020-01-06,LPPI  GF BARON BNYMILTD BRZEX589145,22672737.016471293,0.003389404812591016
2020-01-06,LPPI GEF BARON BNYMILTD,331102716.6148651,0.049497382708629196
2020-01-06,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2020-01-06,LPPI GEF FIRST EAGLE BNYMILTD,857934759.6896387,0.12825483757292538
2020-01-06,LPPI GEF INTERNAL EQUITY BNYMILTD,2680868426.5675173,0.40076980297217984
2020-01-06,LPPI GEF INTRNL INCUBATOR BNYMILTD,11320776.005392497,0.0016923714436005977
2020-01-06,LPPI GEF MAGELLAN BNYMILTD,1040632336.5654181,0.15556676051639803
2020-01-06,LPPI GEF ROBECO BNYMILTD,1022570615.0130349,0.15286666807017715
2020-01-06,LPPI GEF WELLINGTON BNYMILTD,719215039.6237029,0.1075172756962456
2020-01-06,LPPI GF FT EGL BNYMILTD BRZEX650557,2980056.6492792643,0.0004454962072520445
2020-01-07,LPPI  GF BARON BNYMILTD BRZEX589145,22780799.78646087,0.0033029155934938244
2020-01-07,LPPI GEF BARON BNYMILTD,333625463.25064117,0.04837129316294017
2020-01-07,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2020-01-07,LPPI GEF FIRST EAGLE BNYMILTD,873132425.3379536,0.12659268901295398
2020-01-07,LPPI GEF INTERNAL EQUITY BNYMILTD,2846746345.8473573,0.4127406844604705
2020-01-07,LPPI GEF INTRNL INCUBATOR BNYMILTD,11351773.522995764,0.0016458574823697155
2020-01-07,LPPI GEF MAGELLAN BNYMILTD,1041145854.6525966,0.15095242092761293
2020-01-07,LPPI GEF ROBECO BNYMILTD,1044249776.4294217,0.15140244865858635
2020-01-07,LPPI GEF WELLINGTON BNYMILTD,721247637.2664543,0.1045713974148421
2020-01-07,LPPI GF FT EGL BNYMILTD BRZEX650557,2898837.9949799576,0.00042029328673184163
2020-01-08,LPPI  GF BARON BNYMILTD BRZEX589145,22800781.826894168,0.003291456237513833
2020-01-08,LPPI GEF BARON BNYMILTD,335393555.75842357,0.048416463062722105
2020-01-08,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2020-01-08,LPPI GEF FIRST EAGLE BNYMILTD,870608538.7638127,0.1256785809847509
2020-01-08,LPPI GEF INTERNAL EQUITY BNYMILTD,2865451114.3886046,0.4136484009781019
2020-01-08,LPPI GEF INTRNL INCUBATOR BNYMILTD,11413772.842126418,0.0016476598960510447
2020-01-08,LPPI GEF MAGELLAN BNYMILTD,1048417771.0557777,0.15134661777218306
2020-01-08,LPPI GEF ROBECO BNYMILTD,1046985303.6332781,0.1511398308352869
2020-01-08,LPPI GEF WELLINGTON BNYMILTD,723349054.3201118,0.1044206192058449
2020-01-08,LPPI GF FT EGL BNYMILTD BRZEX650557,2842747.8878532774,0.00041037102754596587
2020-01-09,LPPI  GF BARON BNYMILTD BRZEX589145,22652894.388241675,0.0032417745456997764
2020-01-09,LPPI GEF BARON BNYMILTD,340709772.58299637,0.04875775471782655
2020-01-09,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2020-01-09,LPPI GEF FIRST EAGLE BNYMILTD,873145081.4422343,0.12495266393823949
2020-01-09,LPPI GEF INTERNAL EQUITY BNYMILTD,2892842153.418214,0.4139842748989398
2020-01-09,LPPI GEF INTRNL INCUBATOR BNYMILTD,11562944.152368972,0.0016547315051252205
2020-01-09,LPPI GEF MAGELLAN BNYMILTD,1061119902.4088758,0.1518530670124901
2020-01-09,LPPI GEF ROBECO BNYMILTD,1052638460.3397096,0.15063931822880613
2020-01-09,LPPI GEF WELLINGTON BNYMILTD,730480188.8317524,0.10453640235580289
2020-01-09,LPPI GF FT EGL BNYMILTD BRZEX650557,2655456.0278250463,0.0003800127970709379
2020-01-10,LPPI  GF BARON BNYMILTD BRZEX589145,22555280.88053842,0.0032280976845926452
2020-01-10,LPPI GEF BARON BNYMILTD,340696041.4109306,0.04876020424012789
2020-01-10,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2020-01-10,LPPI GEF FIRST EAGLE BNYMILTD,873255323.9702535,0.12497975548594828
2020-01-10,LPPI GEF INTERNAL EQUITY BNYMILTD,2891861903.9999595,0.413881465981598
2020-01-10,LPPI GEF INTRNL INCUBATOR BNYMILTD,11540775.035821574,0.0016517085009429028
2020-01-10,LPPI GEF MAGELLAN BNYMILTD,1062752387.603973,0.15210045664648789
2020-01-10,LPPI GEF ROBECO BNYMILTD,1053355060.7969695,0.15075551711468968
2020-01-10,LPPI GEF WELLINGTON BNYMILTD,728484563.0423207,0.10426025477906906
2020-01-10,LPPI GF FT EGL BNYMILTD BRZEX650557,2672870.5926341373,0.00038253956654305535
2020-01-13,LPPI  GF BARON BNYMILTD BRZEX589145,22274131.443423375,0.0032534791988618754
2020-01-13,LPPI GEF BARON BNYMILTD,339100221.6045139,0.049530798546377604
2020-01-13,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2020-01-13,LPPI GEF FIRST EAGLE BNYMILTD,757874772.7496209,0.11069925733113557
2020-01-13,LPPI GEF INTERNAL EQUITY BNYMILTD,2918761447.549219,0.4263299639836315
2020-01-13,LPPI GEF INTRNL INCUBATOR BNYMILTD,11726013.455527322,0.0017127644667104096
2020-01-13,LPPI GEF MAGELLAN BNYMILTD,1078328631.3366327,0.15750646800761298
2020-01-13,LPPI GEF ROBECO BNYMILTD,1025832823.4683876,0.14983864853009016
2020-01-13,LPPI GEF WELLINGTON BNYMILTD,689686775.0206894,0.1007393523720301
2020-01-13,LPPI GF FT EGL BNYMILTD BRZEX650557,2665022.994523345,0.00038926756354983955
2020-01-14,LPPI  GF BARON BNYMILTD BRZEX589145,22378307.52890012,0.0031767800751147336
2020-01-14,LPPI GEF BARON BNYMILTD,348929382.7556282,0.04953332191581706
2020-01-14,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2020-01-14,LPPI GEF FIRST EAGLE BNYMILTD,877103042.4732217,0.12451180526288845
2020-01-14,LPPI GEF INTERNAL EQUITY BNYMILTD,2912822059.023311,0.41349843224335764
2020-01-14,LPPI GEF INTRNL INCUBATOR BNYMILTD,11709826.76361495,0.0016623037420348452
2020-01-14,LPPI GEF MAGELLAN BNYMILTD,1072936329.8907104,0.1523119096590171
2020-01-14,LPPI GEF ROBECO BNYMILTD,1063538178.9780953,0.15097776682790442
2020-01-14,LPPI GEF WELLINGTON BNYMILTD,732229786.1181142,0.10394588562792337
2020-01-14,LPPI GF FT EGL BNYMILTD BRZEX650557,2689489.923056908,0.0003817946459425107
2020-01-15,LPPI  GF BARON BNYMILTD BRZEX589145,21597324.206407525,0.0030563599173463927
2020-01-15,LPPI GEF BARON BNYMILTD,345666874.0506644,0.04891728107176518
2020-01-15,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2020-01-15,LPPI GEF FIRST EAGLE BNYMILTD,875702671.68298,0.12392565484806453
2020-01-15,LPPI GEF INTERNAL EQUITY BNYMILTD,2931124834.415339,0.4148001100056545
2020-01-15,LPPI GEF INTRNL INCUBATOR BNYMILTD,11724668.528742084,0.001659224383212643
2020-01-15,LPPI GEF MAGELLAN BNYMILTD,1079096850.9857473,0.15270911946161664
2020-01-15,LPPI GEF ROBECO BNYMILTD,1065070901.9076347,0.15072422780766043
2020-01-15,LPPI GEF WELLINGTON BNYMILTD,733790600.5675601,0.10384287228669059
2020-01-15,LPPI GF FT EGL BNYMILTD BRZEX650557,2580281.071349842,0.0003651502179895765
2020-01-16,LPPI  GF BARON BNYMILTD BRZEX589145,21154634.76521104,0.0029884661565024928
2020-01-16,LPPI GEF BARON BNYMILTD,346326737.0167067,0.04892477436520952
2020-01-16,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2020-01-16,LPPI GEF FIRST EAGLE BNYMILTD,874715142.4412167,0.12356897808818093
2020-01-16,LPPI GEF INTERNAL EQUITY BNYMILTD,2934615613.5136952,0.4145663369122217
2020-01-16,LPPI GEF INTRNL INCUBATOR BNYMILTD,11743112.375176717,0.0016589222312140034
2020-01-16,LPPI GEF MAGELLAN BNYMILTD,1082097435.7460208,0.15286539335971625
2020-01-16,LPPI GEF ROBECO BNYMILTD,1069606476.9865029,0.15110082460542723
2020-01-16,LPPI GEF WELLINGTON BNYMILTD,735923861.6142684,0.10396225595979582
2020-01-16,LPPI GF FT EGL BNYMILTD BRZEX650557,2577010.7071076194,0.0003640483217323393
