yyyymmdd,security_name,positions,mkt_val_gbp,weight_in_total
2020-01-10,Alphabet Inc,165792.0,181390962.75260258,0.02596056107520881
2020-01-10,Anheuser-Busch InBev SA/NV,1661701.0,104146275.64691861,0.01490534979614672
2020-01-10,Apple Inc,479294.0,113854337.89038579,0.01629476158915427
2020-01-10,British American Tobacco PLC,5628884.0,195997740.88,0.02805107401992212
2020-01-10,Colgate-Palmolive Co,3270296.0,175605683.09859157,0.025132575471538146
2020-01-10,Nestle SA,2633659.0,213370736.2348497,0.030537486243137592
2020-01-10,PepsiCo Inc,1196438.0,123206371.81567667,0.01763321883206592
2020-01-10,Starbucks Corp,2290004.0,158042529.57746482,0.02261894793056553
2020-01-10,Visa Inc,1547554.0,229538838.47213718,0.032851454917386225
2020-01-13,Accenture PLC,1061355.0,171259830.97236127,0.025015130178451615
2020-01-13,Alphabet Inc,165792.0,183758670.38263145,0.026840777752388134
2020-01-13,Anheuser-Busch InBev SA/NV,1661701.0,103487781.48624325,0.015115980852365294
2020-01-13,Apple Inc,479294.0,116958215.59781353,0.017083544763575546
2020-01-13,British American Tobacco PLC,5628884.0,196729495.8,0.0287353661359876
2020-01-13,Colgate-Palmolive Co,3270296.0,176594473.3543768,0.02579433667938025
2020-01-13,Nestle SA,2633659.0,216248257.6209358,0.03158638125786809
2020-01-13,PepsiCo Inc,1196438.0,125760012.42589885,0.018369182453445567
2020-01-13,Starbucks Corp,2290004.0,160577076.23373625,0.023454749679802735
2020-01-13,Visa Inc,1547554.0,232722859.97382402,0.03399275010779551
2020-01-14,Accenture PLC,1061355.0,169348854.8659651,0.024040426970937077
2020-01-14,Alphabet Inc,165792.0,182197253.72148398,0.025864360144999834
2020-01-14,Anheuser-Busch InBev SA/NV,1661701.0,102318621.15746282,0.01452494817074383
2020-01-14,Apple Inc,479294.0,115113025.51655273,0.016341216393370925
2020-01-14,British American Tobacco PLC,5628884.0,196054029.72,0.027831440534817738
2020-01-14,Colgate-Palmolive Co,3270296.0,176564333.54328293,0.02506472198810565
2020-01-14,Nestle SA,2633659.0,216272045.2437669,0.030701549848996954
2020-01-14,PepsiCo Inc,1196438.0,125764298.56363773,0.01785324995296377
2020-01-14,Starbucks Corp,2290004.0,160048747.18488362,0.02272020216217857
2020-01-14,Visa Inc,1547554.0,233042446.96213228,0.033082242757152346
2020-01-15,Accenture PLC,1061355.0,168719464.10492405,0.023876448880341596
2020-01-15,Alphabet Inc,165792.0,183009546.24942473,0.02589871950352748
2020-01-15,Anheuser-Busch InBev SA/NV,1661701.0,102140471.9343253,0.014454477849913397
2020-01-15,Apple Inc,479294.0,114452672.15830648,0.016196847177672766
2020-01-15,British American Tobacco PLC,5628884.0,197404961.88,0.02793589646611522
2020-01-15,Colgate-Palmolive Co,3270296.0,177586253.10630465,0.025131238512630737
2020-01-15,Nestle SA,2633659.0,217523052.80827367,0.0307829216873444
2020-01-15,PepsiCo Inc,1196438.0,127737513.11550848,0.01807686041551024
2020-01-15,Starbucks Corp,2290004.0,160781535.63429976,0.022753107573218884
2020-01-15,Visa Inc,1547554.0,237153926.36907503,0.033560998013851914
2020-01-16,Accenture PLC,1061355.0,169573369.9541284,0.023955236418705145
2020-01-16,Alphabet Inc,165792.0,183901346.7584098,0.02597931644873068
2020-01-16,Anheuser-Busch InBev SA/NV,1661701.0,101583764.83610046,0.014350502697500279
2020-01-16,Apple Inc,479294.0,115514251.19266056,0.01631843017449278
2020-01-16,British American Tobacco PLC,5628884.0,194928252.92000002,0.02753706189036003
2020-01-16,Colgate-Palmolive Co,3270296.0,176891010.7033639,0.02498898254418762
2020-01-16,Nestle SA,2633659.0,218932426.57896823,0.030928075793025225
2020-01-16,PepsiCo Inc,1196438.0,127702377.04892968,0.01804021842737023
2020-01-16,Starbucks Corp,2290004.0,162086062.9357798,0.022897521933155376
2020-01-16,Visa Inc,1547554.0,237753039.98470947,0.03358682016899383
